laser,gyro_x,gyro_y,gyro_z
7886,-1946,36,-97
7536,-1619,82,-134
7522,-1004,68,-124
7891,-1693,72,-105
7503,-930,105,-124
7864,-1927,23,-105
8636,-1512,59,-118
7893,-1695,48,-124
7339,-1367,126,-120
7539,-1804,52,-97
7946,-1020,93,-98
7673,-1791,88,-110
7624,-1277,36,-94
8452,-1428,91,-136
8326,-1958,53,-99
8249,-1107,80,-105
7780,-1596,71,-100
7587,-1120,58,-115
8338,-1214,88,-109
7851,-2217,62,-102
7585,-1036
SCAN 2 - Right to Left
,53,-75
8357,-361,95,-93
8172,-860,35,-81
7652,-652,80,-61
7779,-988,76,-112
7917,167,54,-39
8607,852,73,-53
8344,651,78,-39
8216,1300,139,-45
8758,1266,83,-47
7951,529,72,-47
8246,2800,99,-30
8421,-1439,1095,-16
8258,2076,113,-7
8673,3353,160,-43
7981,-645,44,-63
7388,4155,125,9
8927,-1520,62,-76
8562,1271,135,-32
8546,1760,123,-51
8052,2473,90,-32
7585,-447,56,-63
7836,613,132,-81
7765,2457,126,-7
8516,832,132,-64
7842,28,120,-21
7903,1476,133,-51
7388,1145,91,-89
7187,1042,96,-21
7241,2662,127,-17
7201,-602,70,-67
7784,1657,91,-33
8190,2503,108,-41
7710,739,98,-26
8087,1068,115,-71
8884,1367,95,-46
8162,2620,139,-48
7359,-663,81,-22
7120,2219,91,-31
3798,1858,108,-32
7706,407,152,-57
7023,2701,138,-4
8272,-976,61,-106
4276,2493,124,-19
7792,945,115,-71
7557,2428,141,-24
8128,-642,82,-49
9777,2853,111,-2
7079,-934,72,-104
7306,2288,140,-26
5781,1180,132,-60
5859,2022,101,-35
4731,-634,94,-94
1634,2856,121,20
171,-1000,55,-91
16094,2262,121,-19
152,87,59,-95
81,429,106,-90
150,2318,117,-55
191,958,102,-63
42684,1355,119,-39
110,2611,110,-57
42664,-719,90,-79
109,2017,95,-32
96,2626,100,-4
135,-500,88,-55
120,1153,132,-33
4149,1980,84,-43
17455,2341,124,-28
242,-620,83,-55
152,2775,127,14
136,-1063,93,-93
42689,-419,92,-40
112,2156,118,-29
68,2065,127,-31
42726,-325,110,-51
181,1757,102,-29
113,2103,117,-36
42895,2156,138,16
111,-205,95,-79
42684,1395,-477,-234
42684,1010,90,-29
42684,1227,124,-32
108,1395,84,-42
82,1188,94,-49
136,2098,143,-22
126,425,78,-85
65157,256,87,-67
42676,1372,119,-39
89,1326,69,-40
1131,1129,79,-63
174,1106,119,-53
78,1018,88,-65
38952,1003,90,-40
236,1188,95,-76
139,1072,112,-42
232,1620,85,-19
191,1375,124,-69
38983,1296,97,-35
69,739,99,-59
168,760,108,-39
90,1397,124,-80
6012,1441,118,-56
7453,1415,118,-53
7431,1563,-122,-64
7701,1952,135,-2
7705,1777,91,-52
7567,1659,81,-19
8021,1945,120,-51
6582,1806,98,-37
7511,1660,86,-75
7547,-353,69,-70
7353,1254,95,-60
7329,944,76,-49
7470,895,108,-68
7628,817,99,-51
7356,953,135,-58
7141,1105,108,-51
7072,891,131,-80
7620,1479,85,-48
7274,1127,103,-48
7366,1576,121,-33
7928,1322,117,-63
8586,1118,120,-73
8314,1098,89,-57
7070,1112,106,-46
7902,1281,85,-46
7882,1016,107,-75
7875,1285,109,-57
7622,1667,116,-69
7671,1006,116,-66
8158,1208,109,-40
8202,1614,108,-62
8157,1415,113,-59
7342,972,95,-61
7344,1289,127,-40
8086,1119,94,-25
8388,825,110,-94
7883,1699,124,-58
7272,1021,113,-38
7991,1119,93,-54
8203,1236,114,-69
8130,1286,105,-34
7310,1887,125,-48
7962,1054,122,-95
7928,1004,109,-67
7901,1604,116,-68
1227,793,116,-66
7719,762,83,-38
8607,1199,80,-53
8257,1064,96,-25
7528,1170,103,-23
8331,1534,75,-40
8510,816,133,-81
8516,1904,114,0
8433,1018,113,-24
8208,1176,70,-76
7980,1206,149,-27
8113,1101,109,-41
8270,1597,121,-42
8108,991,94,-50
8079,1504,86,-60
8597,907,100,-83
9127
SCAN 3 - Left to Right
,999,131,-41
8903,779,69,-50
4136,187,101,-60
8542,360,75,-55
8519,-383,58,-101
9066,32,79,-17
8775,-216,127,-69
8724,-1433,75,-147
8735,-2396,55,-126
8150,561,126,-47
8601,-4074,67,-186
7728,2033,159,-47
7572,-3784,27,-159
7929,-19,115,-77
8120,-426,92,-110
8000,-2672,74,-146
8071,-422,293,-99
7506,-2774,60,-135
7908,-700,78,-110
7948,-2051,-743,-91
7800,-290,110,-79
8269,-2520,56,-150
7708,-1898,43,-111
8101,-1163,72,-69
8236,-308,92,-127
7686,-2380,57,-136
8090,-1149,50,-107
8336,-188,194,-122
7701,-2434,47,-137
9042,-2602,65,-113
8417,79,122,-44
7806,-2587,87,-154
7808,-449,95,-116
8530,-334,62,-79
7992,-2239,68,-116
8317,-1758,64,-132
8146,-2919,48,-150
8246,-334,99,-118
8842,-1338,67,-83
8112,-1817,68,-100
7487,110,91,-111
8342,-1929,82,-120
8066,-1202,91,-123
8085,-1514,84,-108
8097,-1605,902,-95
5061,-2068,68,-93
7040,-1696,61,-117
7936,-1854,72,-108
7760,-1062,61,-72
7345,-1085,81,-94
7019,-1376,100,-131
7221,-1384,46,-137
7050,-1273,76,-87
7098,-1680,25,-100
6819,-1214,117,-97
6368,-1459,58,-89
7564,-1170,84,-69
7131,-1197,96,-90
6949,-1236,92,-130
8388,-1292,46,-119
7362,-1451,72,-106
7993,-1136,91,-116
7108,-1325,95,-124
7726,-1669,31,-127
7706,-1431,105,-127
7910,-1473,92,-124
7965,-1147,65,-136
6214,-1391,104,-66
183,-1979,46,-108
204,-2064,75,-103
115,-1081,84,-122
176,-920,75,-90
86,-915,71,-92
78,-1488,65,-87
196,-1822,57,-144
78,-1669,53,-96
42705,-903,71,-70
104,-1454,104,-112
211,-1655,78,-143
61399,-1676,95,-68
57,-2145,31,-107
198,-1239,53,-90
108,-1372,86,-94
79,-1528,66,-114
102,-1353,54,-84
42608,-1896,89,-92
38784,-1289,72,-76
156,-1622,64,-122
204,-1457,79,-74
83,-1002,70,-132
96,-1239,92,-81
216,-1386,48,-72
84,-1783,104,-118
42704,-1948,37,-146
149,-1698,76,-142
235,-1613,65,-94
176,-1119,81,-108
160,-1582,105,-98
116,-791,74,-119
221,-1745,69,-83
66,-1191,97,-125
54,-2139,63,-107
177,-1719,55,-137
61,-1710,55,-137
38972,-1830,74,-111
179,-1358,37,-118
83,-1268,40,-82
166,-1612,46,-127
220,-1194,63,-94
104,-1947,60,-96
108,-1673,86,-108
239,-1552,49,-127
176,-1326,63,-88
129,-1671,72,-89
42663,-1063,51,-110
6238,-1922,86,-108
8195,-1049,71,-109
6161,-1688,83,-94
6952,-2177,56,-110
5328,-697,44,-87
8377,-1207,90,-102
6862,-1904,70,-116
7660,-990,63,-80
7849,-1870,88,-152
3442,-2417,25,-114
7358,-1266,75,-96
6889,-1011,84,-86
6056,-2481,34,-122
6517,-975,57,-126
7057,-1037,72,-121
7971,-1503,22,-96
7845,-1899,72,-107
6932,-721,58,-106
7085,-2283,62,-97
7088,-1738,53,-112
6993,-1602,69,-92
8376,-1362,50,-81
6942,-1329,87,-108
7542,-1530,59,-102
7831,-973,95,-79
7306,-1775,43,-106
7713,-1283,96,-68
6907,-1877,100,-103
7866,-1664,65,-120
8289,-1421,94,-93
7700,-1212,40,-101
7860,-1544,49,-94
8137,-1236,87,-115
8067,-1727,8,-93
7273,-1442,81,-110
8698,-1658,62,-111
7675,-1354,25,-131
8412,-1356,35,-122
8408,-1273,71,-54
8001,-1085,84,-123
7774,-1274,52,-95
7545,-1665,59,-120

SCAN 4 - Right to Left
8575,-1196,81,-103
7860,-1290,78,-86
8374,-173,101,-88
8302,-465,52,-83
8366,-151,107,-91
7786,-153,84,-84
8336,262,67,-49
8162,3698,112,5
8282,141,107,-95
7846,1984,114,-71
8039,1470,102,-46
8647,461,84,-105
8222,3246,129,-3
8090,727,124,-64
7275,542,173,-58
8868,2276,149,3
8037,2954,147,-6
7557,-25,53,-31
7052,3314,149,-14
7377,-699,51,-63
7185,1672,113,-22
8057,64,78,-52
8152,2835,139,-53
6736,-588,72,-79
8359,3007,115,-22
7530,-176,101,-69
8314,1404,99,-37
7774,385,89,-76
8804,1799,106,-20
7918,2549,134,-65
8030,135,105,-112
7565,3000,142,-53
8045,-470,95,-89
7379,2016,145,-51
7931,-14,112,-89
8310,2378,115,12
7485,874,84,-70
7721,218,86,-33
7101,2361,131,-45
8161,1429,118,-70
6297,2164,113,1
5859,-328,91,-45
7966,1434,103,-36
6796,2121,132,-19
5102,-125,91,-82
5954,3544,135,-21
8768,-1574,71,-90
4734,2570,126,-14
7161,1082,98,-25
5279,1485,80,-40
8461,-136,112,-93
10876,2257,126,-48
38956,2906,142,-36
6521,-1582,56,-51
91,3055,148,-12
215,1040,115,-53
146,-16,103,-61
42676,1927,92,-18
151,2255,109,-35
116,-252,86,-76
180,1851,86,-25
90,2219,106,-28
163,250,103,-43
203,1791,142,-62
111,1220,132,-52
152,-307,78,-55
110,2229,120,-36
95,1217,140,-72
57542,2695,93,-17
38944,-294,121,-67
66,673,107,-2
57810,2045,114,-11
101,689,83,-39
218,956,137,-59
222,1623,102,-21
3319,1174,93,-17
119,1688,87,-17
207,2550,138,-21
170,-135,68,-58
42732,1628,122,-47
64,865,149,-78
13992,932,100,-58
66,1176,100,-56
1143,1361,111,-69
2894,1012,98,-80
114,1569,100,-29
201,1936,114,-19
2030,1539,130,-54
70,1747,138,-60
2003,1838,112,-26
68,1161,130,-44
3963,1518,120,-41
42721,1569,123,-39
136,584,134,-71
129,-57,131,-62
110,1615,95,-30
201,1399,107,-52
3376,670,109,-76
121,603,95,-64
166,1246,124,-70
4273,961,125,-76
6687,987,112,-51
7545,1262,122,-39
7869,991,145,-55
7754,1153,128,-39
7549,1101,101,-20
7749,1270,90,-54
7037,906,136,-63
7530,1028,108,-45
7857,1453,120,-68
7594,1033,-725,-78
7541,1058,94,-59
7089,1171,137,-69
7781,1490,107,-58
7071,944,51,-62
6700,1411,81,-25
7461,1741,123,-20
7725,1316,78,-79
7392,1370,108,-56
7658,1422,113,-59
7801,1307,115,-48
7326,1354,116,-31
8084,1118,114,-26
8142,1512,106,-38
7894,636,98,-109
7742,1485,110,-47
7734,1120,92,-78
8600,1800,112,-61
8167,957,110,-51
7580,1251,112,-68
7229,1366,124,-24
8069,998,109,-52
8323,1417,98,-76
7859,996,107,-65
8403,1727,106,-54
8016,1388,114,-46
8132,1078,121,-9
8075,1116,136,-53
7598,1052,105,-62
8073,1306,105,-27
8615,906,117,-50
7675,1290,89,-43
8821,1751,162,-41
7772,1603,119,-43
7696,701,88,-76
7654,1061,118,-62
8236,1431,136,-23
8574,951,82,-66
8081,1464,91,-39
8376,786,120,-45
7736,1453,87,-45
8067,859,105,-98
8114,1574,136,-43
7821,1113,137,-42
8579,1885,69,-39
7734,541,107,-58
7772,1440,-777,-43
8456,1176,90,-41
8664,1302,100,-26
8768,1107,97,-53
9177,1315,126,-26
8343,826,113,-65
9111,2038
SCAN 5 - Left to Right
,105,-60
8450,1472,108,-89
8453,-88,1655,-111
8746,388,125,-41
8530,-181,-1044,-43
8115,-464,58,-111
8166,-215,77,-88
8269,-1854,66,-103
8599,-1965,85,-101
8456,407,85,-69
8063,-4175,45,-175
8097,1333,147,-104
8545,-1274,84,-120
8827,-2754,70,-156
8185,-215,78,-72
8013,-2144,47,-106
8198,-1197,45,-84
8401,-2257,50,-99
7741,-640,72,-67
8162,-3475,48,-155
7759,280,142,-87
8217,-1754,84,-129
8475,-1622,35,-120
8617,-2023,61,-113
7661,-129,75,-47
7876,-2222,68,-85
8099,-2205,60,-124
7360,-580,66,-105
7170,-1978,82,-137
7576,-3109,53,-104
7663,0,102,-82
8241,-677,111,-108
8138,-2180,114,-94
7999,-1863,67,-74
8136,-661,70,-72
7934,-2775,40,-104
7905,107,104,-56
7957,-1434,73,-86
8386,-1652,68,-72
7799,-1512,65,-126
7740,-352,101,-137
6193,-1943,55,-107
7740,-1518,79,-78
8075,-1507,49,-95
8592,-2110,49,-93
8080,-1537,100,-132
7739,-1731,57,-111
7089,-1584,66,-119
6620,-1940,60,-101
7614,-1124,72,-73
7699,-1373,93,-87
7156,94,113,-84
7674,-1199,88,-106
7801,-1647,35,-163
7006,-1153,34,-80
7024,-1190,77,-120
7362,-1258,53,-99
8236,-1181,85,-72
8161,-1236,75,-98
7778,-1271,72,-96
7501,-1419,57,-103
7892,-1092,97,-50
9010,-1679,50,-99
7591,-1637,66,-84
7671,-1705,82,-111
7824,-1174,67,-104
8271,-1210,72,-96
6631,-1848,48,-126
146,-1745,42,-78
216,-1187,73,-75
71,-1753,92,-126
189,-924,41,-99
71,-1457,97,-77
190,-1239,94,-53
28935,-1494,68,-113
38913,-1652,45,-141
87,-1947,74,-125
90,-1705,60,-81
61445,-988,74,-88
119,-1834,62,-85
36809,-1188,68,-140
155,-1666,78,-113
989,-1439,47,-107
85,-1364,78,-127
166,-1756,45,-141
152,-1386,52,-97
165,-2204,33,-108
205,-917,59,-89
118,-1883,75,-83
236,-1014,57,-106
121,-1525,61,-117
38923,-1997,315,-70
148,-1149,70,-105
38909,-1613,66,-89
162,-1708,370,-113
172,-2112,63,-110
191,-1160,98,-71
1037,-1053,56,-69
239,-1340,79,-151
135,-1552,103,-117
154,-1250,61,-96
3249,-1705,97,-136
163,-1543,50,-83
202,-1331,74,-109
55,-2224,106,-142
170,-791,74,-135
42706,-1600,92,-105
179,-1584,69,-121
143,-1224,105,-98
128,-1483,105,-114
143,-1358,52,-91
81,-1924,73,-110
171,-1199,87,-86
133,-1655,91,-103
42679,-1326,81,-119
1392,-1552,86,-97
2796,-1139,74,-106
4790,-1975,56,-90
10388,-1346,73,-77
8644,-1657,57,-94
7604,-1194,75,-104
6909,-2007,87,-115
7766,-515,77,-98
6834,-1977,118,-114
6258,-1333,56,-94
4162,-1623,28,-89
6780,-1475,60,-134
6651,-1639,47,-98
7407,-1712,36,-122
7658,-1369,101,-71
7809,-1072,108,-92
7689,-2245,65,-105
7823,-1323,55,-105
6922,-1792,78,-104
7382,-1686,14,-106
7907,-1507,102,-76
7633,-1346,99,-107
8112,-1198,42,-142
7466,-2032,106,-121
8597,-1180,55,-88
7982,-2019,61,-116
7318,-1526,102,-133
7544,-1355,21,-91
7592,-1458,89,-87
7853,-1465,96,-119
7403,-1145,73,-65
7466,-1927,80,-122
7553,-1232,83,-102
8161,-1478,64,-94
7319,-1100,86,-122
7610,-1409,52,-89
7944,-1473,80,-94
7784,-1288,69,-126
7603,-1292,47,-91
7696,-2038,68,-111
7692,-1216,45,-123
8175,-1204,52,-11
SCAN 6 - Right to Left
1
7469,-1072,95,-93
8297,-1556,72,-101
8071,-987,84,-62
7764,161,114,-66
7682,391,105,-95
7855,229,108,-62
7867,1538,88,-59
7946,1093,128,-78
7505,2063,130,-36
8027,667,102,-53
8081,2710,98,-35
7850,-2085,16,-83
7754,4087,110,-35
7567,-1030,62,-66
7893,3670,123,-34
7899,-64,94,-89
7748,2391,115,-9
7397,-81,77,-30
8256,608,65,-14
7477,1573,119,-60
7776,3036,144,-39
8331,-908,54,-86
7451,2687,124,-51
3923,2517,124,-19
7764,-142,78,-48
7447,405,109,-51
7510,-248,107,-66
7383,2699,147,-20
7132,436,117,-56
6948,2426,136,-32
7927,260,126,-53
8041,1724,101,-38
7719,1917,108,-48
8179,473,135,-58
7246,1876,138,-83
7960,2576,152,-36
6919,1728,133,-53
6489,669,105,-63
6592,-182,55,-71
7591,1549,128,-25
4594,746,76,-77
9336,2911,130,4
7327,648,100,-74
9170,2660,148,-82
5752,357,81,-38
9352,2699,140,-48
7532,638,131,-89
8630,2795,124,10
6529,-1352,78,-86
7692,3314,105,-25
7280,-460,97,-80
163,2005,91,18
144,1197,142,-43
57,875,110,-19
143,2529,134,-54
107,2258,120,-37
143,-194,93,-78
154,1007,115,-63
186,1729,109,-32
50168,1889,111,-24
237,761,89,-42
227,504,105,-54
81,2746,164,-39
149,107,93,-67
38936,-477,101,-63
154,2693,126,-35
187,960,107,-48
148,389,73,-56
38869,2252,149,-20
150,950,115,-26
38924,-22,115,-60
240,2157,125,-20
42701,1926,127,-12
73,261,143,-73
122,2096,101,-8
209,1593,98,-64
141,-40,97,-85
42752,1711,101,-39
58,1846,109,27
179,1606,113,-45
183,1669,135,-36
235,30,116,-97
116,2648,114,-51
204,1009,106,-35
81,1237,100,-40
143,477,104,-78
76,1492,114,-56
91,1050,122,-56
4347,1049,97,-59
171,1517,74,-69
169,1666,87,9
114,1848,120,-41
101,628,122,-62
159,918,77,-25
161,1230,114,-64
92,1086,125,-33
79,1743,161,-17
38968,1287,92,-25
62,689,137,-47
73,714,122,-84
136,990,104,-70
173,1104,61,-54
5533,1188,105,-90
6919,1320,118,-65
8086,1288,78,-30
7102,1999,117,-21
6980,1318,106,-42
8137,2183,100,3
7568,733,74,-64
7315,1337,132,-52
7663,554,-128,-45
7257,1195,122,-53
6958,1226,106,-49
7480,1116,79,-68
7140,1135,115,-12
6642,1274,113,-87
7215,1345,69,-35
4657,903,-179,-54
7310,1773,144,-62
7068,1446,108,-105
7259,1135,112,-71
7947,1399,117,-18
7554,930,103,-59
8131,1415,111,-57
8365,1179,105,-69
8353,997,97,-19
7901,1724,111,-36
6951,1263,113,-73
7691,1081,90,-44
7718,932,100,-79
7777,1400,122,-57
7475,1546,95,-12
7805,1520,99,-55
7951,1119,94,-9
7550,895,87,-48
7852,1177,119,-51
7733,1112,130,-43
7492,1166,93,-33
7757,1200,115,-46
8230,1031,153,-51
8112,1287,946,-87
8123,1305,136,-57
7268,1955,152,-59
8002,954,75,-52
8771,1231,64,-54
8637,870,87,-29
7542,1629,111,-60
7375,927,127,-47
8592,1132,105,-66
7838,1012,-899,-42
8578,1434,78,-38
7911,1399,100,-46
7808,1027,108,-76
8413,1418,105,-54
7927,960,107,-84
7509,1110,91,-31
8652,1212,77,-29
8124,1032,116,-21
8252,1311,90,-70
8399,1448,131,-32
7762,1195,106,-50
7890,1282,100,-59
8463,907,118,-29

SCAN 7 - Left to Right
8584,1236,132,-71
8022,435,65,-54
8215,47,102,-70
8238,335,124,-73
7772,-233,46,-76
8618,-239,116,-80
8018,-542,105,-102
7851,-3076,84,-158
8237,1230,105,-60
8125,-3145,59,-172
8226,-474,98,-80
8040,-3300,16,-150
8385,349,129,-70
8347,-2203,40,-99
8041,-1748,46,-139
7995,-2076,64,-121
8628,474,102,-80
8585,-2942,28,-133
8658,384,117,-68
8016,-3281,42,-139
8556,660,134,-40
7807,-2322,27,-109
8087,-737,63,-83
8142,-493,70,-128
45007,-3406,44,-113
7763,50,46,-65
7796,-997,86,-109
7781,-2459,58,-121
8118,211,82,-51
7867,-2342,84,-128
7992,-2549,52,-110
8389,-206,106,-125
7892,-2771,50,-128
8020,158,90,-55
7390,-1719,68,-100
7451,-2066,64,-106
8132,-2066,63,-126
8014,-391,97,-50
7991,-1996,40,-123
7868,-917,73,-61
7862,-994,72,-72
7336,-2225,51,-89
7809,-1556,100,-94
7863,-2221,52,-104
7322,245,106,-38
7278,-1631,56,-83
6987,-1510,90,-120
8184,-1439,76,-80
6758,-1120,70,-98
7140,-1446,63,-105
7153,-1524,75,-92
6596,-1761,75,-157
7428,-1074,81,-66
7268,-1536,84,-67
6789,-1487,99,-117
7186,-1515,89,-106
7585,-1357,79,-116
8122,-1042,61,-78
7525,-1257,77,-111
8551,-1592,52,-106
7666,-1648,95,-129
7234,-1712,63,-71
7411,-1596,67,-118
8490,-1101,81,-90
8601,-1387,75,-93
6994,-1873,44,-132
6502,-1455,624,-88
83,-1936,53,-134
38952,-1254,63,-127
218,-1395,63,-90
213,-1085,49,-106
112,-1400,78,-101
161,-1558,70,-120
115,-1480,52,-109
191,-1266,105,-110
42688,-2162,75,-79
224,-1270,80,-85
235,-1964,82,-109
149,-1136,66,-52
3189,-1708,65,-108
233,-1262,71,-114
115,-1551,71,-136
42756,-1262,52,-97
66,-1500,72,-76
135,-1396,76,-116
171,-1426,75,-83
209,-1873,72,-108
223,-1509,58,-128
76,-1968,37,-77
1139,-852,78,-92
188,-1417,97,-64
70,-1345,70,-118
56,-1576,72,-101
237,-1964,64,-121
88,-1431,57,-97
207,-908,90,-122
67,-1715,90,-95
128,-1482,51,-71
117,-962,69,-61
82,-1864,56,-100
4747,-1308,56,-142
169,-2512,88,-102
81,-1133,79,-86
120,-2002,67,-127
56,-1122,44,-138
156,-1802,61,-94
38971,-864,76,-93
197,-1785,93,-139
53796,-1386,93,-83
127,-1323,55,-83
108,-1429,44,-125
38932,-1430,99,-101
67,-1315,66,-89
42738,-2366,25,-112
89,-2095,68,-86
7618,-1387,91,-113
7877,-1357,59,-112
8457,-1120,65,-100
4588,-1484,86,-67
7966,-1189,73,-67
5104,-1543,84,-85
6845,-1208,28,-107
8626,-1399,78,-124
6459,-1896,50,-120
5028,-1770,66,-135
6810,-1295,38,-81
6590,-1840,64,-97
7229,-1155,68,-98
7545,-1073,59,-108
7535,-1690,67,-114
8444,-1385,63,-134
7145,-1269,69,-94
7592,-2364,86,-105
8502,-834,58,-142
7826,-1440,62,-100
8414,-1903,84,-90
8285,-1822,25,-100
7791,-1513,78,-117
1334,-699,58,-87
7596,-1902,92,-91
8067,-1538,62,-127
7471,-1629,31,-97
8021,-942,92,-111
8799,-1619,81,-115
7548,-1252,66,-109
8500,-1677,104,-84
7498,-758,43,-96
7554,-1763,68,-119
7816,-1614,91,-99
7738,-1225,53,-115
7508,-1621,54,-106
7955,-1584,35,-109
7249,-1147,72,-94
7572,-1424,87,-77
8023,-1002,75,-86
8035,-1780,78,-119
8196,-2055,56,-79
SCAN 8 - Right to Left

8320,-1513,104,-85
8054,-892,71,-102
8356,-144,92,-81
7555,-43,110,-65
7976,-284,105,-107
7526,206,65,-37
7924,2078,113,-56
8124,814,100,-46
7700,2228,113,-56
8311,709,101,-82
8275,3164,162,-9
6762,461,78,-49
7465,1951,118,-13
7856,-1025,91,-110
8691,3532,149,-17
7735,-959,58,-54
7930,3506,133,3
7756,-216,30,-82
7643,1647,127,-26
7568,2605,126,-4
7913,-1028,76,-95
8073,818,76,-28
7787,921,100,-87
8192,2593,155,-33
8132,927,137,-50
7629,2123,110,-96
8127,1283,81,-38
7473,-1585,90,-20
8209,3591,145,-15
7870,-1490,56,-84
8123,3352,138,224
8332,-1147,77,-56
7863,2871,161,-9
8631,672,102,-23
8317,2636,135,6
7874,-880,89,-74
7022,470,83,-34
7488,2313,84,-20
7073,738,78,-71
7534,2409,106,-49
8108,-64,77,-76
7550,3224,136,-36
8135,-223,67,-53
8797,408,78,-54
3771,2897,117,8
9108,-128,87,-78
6691,2959,136,-1
5815,1970,119,-33
7348,-348,84,-89
5527,2249,111,-39
5666,1536,123,-41
6473,1700,112,-39
38939,2112,149,-26
3349,250,86,-102
42638,2815,113,-26
135,1228,93,-55
42686,-57,95,-49
85,1646,133,-7
180,2020,109,-16
168,1125,124,-46
237,649,109,-49
61,1917,124,-47
42670,2016,135,-30
42670,1087,115,-63
42670,720,107,-59
118,2263,104,-34
158,1308,74,-45
114,2448,124,-46
42663,-687,91,-74
208,2498,102,-6
199,2281,80,-48
136,-340,85,-49
200,1426,99,-53
76,432,91,-48
161,1855,92,-14
189,1351,121,-47
67,1755,111,-67
177,2362,108,-36
225,343,86,-71
74,796,90,-49
119,1712,97,-27
190,1093,92,-49
88,1324,110,-39
188,1293,88,-60
91,898,100,-78
74,1288,107,-27
88,1421,108,-39
170,2103,88,-53
195,1281,131,-76
80,1477,87,-38
197,910,106,-84
42713,1422,105,-72
146,1308,100,-91
132,1535,125,-66
127,1095,96,-42
65195,1159,107,-52
42734,1367,106,-48
178,775,101,-62
235,752,103,-44
225,905,98,-41
104,1071,111,-70
9024,863,113,-27
7519,1126,146,5
7228,1334,124,-41
8090,1194,125,-65
7392,1127,97,-58
8284,1157,99,-31
7719,1082,88,-25
8095,793,80,-11
7919,1218,130,-35
8155,1137,97,-61
7492,1090,97,-72
7214,1127,99,-48
7512,910,91,-16
7506,1450,123,-62
7470,1154,116,-49
7646,1310,81,-59
6342,1491,93,-40
7245,1519,155,-56
6966,1679,76,-26
902,1612,107,-16
7989,1058,113,-32
7737,982,113,-66
8249,1170,95,-63
7498,1421,137,-51
7782,896,120,-56
8279,1606,120,-21
7571,751,120,-27
8381,1513,100,4
8411,1302,159,-30
7802,1425,99,-10
8492,922,138,-49
8140,1279,84,-32
8063,1177,111,-50
8588,1238,124,-81
8270,976,93,-64
7594,1280,134,-64
