laser,gyro_x,gyro_y,gyro_z


SCAN 1 - Left to Right
4856,1463,111,-68
5059,971,80,-46
4252,1143,111,-66
6484,1008,104,-73
5030,895,103,-50
7196,1330,76,-35
5700,815,61,-76
4559,1314,100,-67
4974,1572,121,-37
3997,1171,116,-52
7031,996,156,-65
7540,1353,119,-54
7238,840,105,-43
7609,998,136,-22
7337,1175,96,-72
8097,1256,116,-34
7716,1388,133,-62
7575,1491,138,-26
6568,982,85,-47
7717,1369,123,-40
7475,1252,102,-44
7616,1214,102,-83
7814,1510,113,-30
7895,828,101,-91
7749,1347,113,-40
7582,996,89,-58
7824,1231,92,-24
8324,1297,118,-45
8401,1108,120,-37
8030,1422,115,-56
7917,1436,144,-16
7831,1153,106,-46
7487,1088,129,-34
7978,1532,140,-32
7876,1102,79,-64
8052,804,81,-73
8017,1523,97,-36
7633,973,108,-84
7953,1282,89,-57
7756,876,115,-66
7410,1467,120,-51
7209,1156,122,-67
8461,1702,61,-45
8408,700,115,-66
8055,1144,87,-47
8271,1401,96,-62
8405,785,129,-82
8084,1449,101,-77
8030,1247,105,-37
7676,1702,83,-33
8203,786,132,-66
SCAN 9 - Left to Right

8160,1393,134,-36
8128,298,95,-88
8654,560,139,-93
7883,-384,99,-64
8405,-187,110,-81
8228,-645,61,-61
7897,-2371,47,-101
8492,-21,123,-61
8760,-2007,68,-121
7969,-198,80,-92
7987,-2810,41,-127
7836,504,93,-95
8536,-3202,27,-132
8444,584,123,-89
8342,-2849,32,-128
8389,-891,71,-78
8257,-2233,29,-180
8161,-2300,58,-123
8003,-129,69,-72
8046,-2037,70,-95
4020,-2959,45,-134
7819,-1611,80,-102
7947,-3426,23,-173
7949,759,96,-45
8141,-1186,90,-111
7800,-2173,64,-134
7985,-1391,56,-120
7996,-1265,85,-79
7517,-2330,35,-121
7870,-324,98,-70
7831,-2242,83,-134
8550,-2682,66,-93
8112,524,73,-64
7439,-2830,54,-178
8327,184,101,-93
7366,-1973,97,-142
7499,-2175,50,-144
7626,236,103,-82
7897,-1910,72,-145
7182,-1858,62,-62
7329,-2183,25,-123
7966,-505,81,-96
7186,-1587,73,-73
8234,-1431,75,-79
7649,-2084,62,-131
7035,-1840,52,-112
4591,-2047,65,-106
6210,74,98,-93
6616,-1473,80,-100
5551,-1970,53,-59
4237,-1699,69,-96
7443,-1970,75,-112
5281,-2073,-23,-101
5666,-187,108,-91
4398,-1833,72,-95
5711,-1401,63,-69
5581,-1048,56,-100
6243,-1170,86,-126
4780,-1214,45,-88
5587,-1300,59,-81
4814,-1137,94,-122
4439,-1562,80,-106
5154,-1356,105,-93
4402,-1373,52,-126
4799,-1083,92,-73
5649,-1705,61,-99
4621,-1251,49,-99
5333,-1686,79,-104
4564,-1761,87,-100
5728,-1259,56,-69
5125,-1580,554,-104
5265,-1458,83,-103
5440,-1477,62,-91
5529,-1797,51,-89
5592,-971,69,-107
5152,-1647,85,-99
4831,-1362,68,-93
5350,-1339,70,-92
5865,-1179,116,-124
5305,-1718,55,-89
5392,-1271,69,-77
5295,-1552,58,-111
5443,-1494,25,-97
5069,-1693,96,-110
5662,-1417,68,-107
4335,-1489,64,-104
5010,-1909,98,-131
5057,-1526,56,-98
6409,-1019,64,-119
887,-1522,62,-106
5108,-1573,82,-94
3933,-1736,119,-101
2501,-1649,56,-130
4583,-1335,68,-157
4416,-1482,53,-98
3640,-1541,41,-94
4491,-1613,87,-113
5608,-1143,51,-129
2982,-1723,106,-121
3209,-1630,65,-115
4894,-1510,101,-106
3683,-1512,66,-129
3638,-1257,72,-120
2871,-1950,86,-72
3593,-866,87,-113
2954,-1647,59,-114
1968,-1389,93,-124
2853,-1419,62,-91
3497,-1653,64,-89
1509,-1324,76,-81
3499,-1343,63,-156
3865,-1839,77,-101
4327,-1488,58,-90
3503,-1295,69,-91
3546,-1710,78,-113
3945,-1714,68,-124
4053,-1436,104,-93
3275,-1138,83,-73
6187,-1265,69,-89
3270,-1825,88,-110
4125,-1084,56,-80
3580,-1823,101,-89
1626,-1787,64,-115
4663,-1129,30,-90
2479,-1818,61,-115
5285,-1562,51,-144
6036,-1154,34,-68
3397,-1655,120,-118
5444,-1016,74,-97
4845,-1514,90,-102
6548,-1877,69,-90
6147,-1544,25,-77
3780,-1442,108,-109
5294,-2055,87,-111
3376,-1334,86,-107
5475,-1057,42,-133
6701,-1861,87,-118
6541,-1207,65,-112
5334,-1713,55,-92
6268,-1894,82,-106
6865,-879,58,-105
7829,-1691,80,-126
7501,-1192,111,-111
7452,-1440,67,-60
8003,-1714,56,-101
8150,-1615,25,-131
7760,-1310,92,-98
7765,-999,82,-119
7716,-1431,68,-104
7849,-1642,72,-109
7032,-1350,84,-129
7933,-1058,75,-100
3587,-1689,91,-114
8057,-1409,52,-118
7698,-1426,51,-112
SCAN 10 - Right to Left

8154,-1527,93,-81
7493,-1565,58,-100
7893,-476,68,-66
8055,-8,44,-81
8097,-265,101,-94
8243,193,88,-102
8529,2007,96,-59
8209,860,121,-80
8439,2603,114,-78
8100,-1013,78,-34
7778,3563,129,-43
7463,-1448,43,-79
7875,3067,157,-5
8181,321,126,-85
7636,2064,123,-58
7797,1475,84,-57
7410,922,79,-65
7533,-946,63,-104
8171,2951,90,-31
7920,237,106,-49
6970,696,104,-62
7896,2576,132,-74
7458,-448,107,-85
6701,3296,128,-48
5193,-1,93,-78
6390,-30,122,-77
5951,1596,114,-25
5370,2771,142,-9
6431,640,93,-52
5917,526,77,-37
5157,1038,100,-28
3707,-721,61,-71
5968,3817,114,8
7188,-2473,28,-108
6774,3520,122,-6
7576,-338,63,-76
7167,520,70,-60
3006,1996,158,-16
5263,1937,108,-59
1978,298,80,-64
1140,2034,146,-65
3418,1106,136,-42
2800,2764,147,-2
3646,1608,80,-58
4243,963,115,-106
5144,1754,112,-73
4175,535,103,-78
2285,2177,149,-25
4006,6,69,-60
2235,2234,125,-31
2597,603,95,-107
3376,1542,123,-56
3245,1804,90,-32
3320,-685,75,-56
3794,3007,79,-22
4144,-235,93,-27
1490,1793,137,-58
4041,2210,107,-32
3442,-68,95,-46
1775,1605,112,-35
1963,1795,105,-55
3199,295,93,-72
3502,1144,116,-72
3106,1729,83,-33
2232,1846,116,-66
2669,1906,119,4
2604,84,66,-64
3725,1859,120,-31
1780,1420,107,-36
4329,1629,103,-34
5845,496,66,-81
5164,2134,128,-11
4718,-206,79,-86
4457,1754,118,-22
5466,1264,102,-42
4262,1182,107,-62
6242,2116,147,-29
6480,2386,95,-59
4791,-528,81,-72
5116,2013,111,-62
5885,1912,105,-29
5899,781,105,-58
5402,670,79,-53
6406,1783,133,-56
4878,939,105,-46
5229,2077,125,-16
5206,1329,109,-70
5536,1919,113,-57
5847,1457,75,-30
5316,-343,63,-41
5421,1520,89,-45
3987,1345,106,-34
5316,840,106,-75
4966,1075,71,-66
6018,1243,137,-42
6592,1469,113,-74
4458,770,97,-59
5123,697,98,-64
5529,1311,100,-40
4398,867,122,-67
3711,855,125,-56
6160,1146,96,-96
4835,1143,117,-77
5198,1249,142,-50
5208,1068,97,-55
4658,1209,93,-35
3822,1075,93,-18
5079,1275,85,-32
5965,1268,101,-84
5162,1004,99,-87
4623,1356,99,-39
6425,971,89,-61
4370,1212,131,-43
5884,963,88,-45
7242,1332,56,-69
5957,1361,102,-46
5104,1903,125,-64
6764,792,53,-74
5689,1355,152,-100
6667,1469,97,-49
4637,1615,87,-47
6949,946,137,-51
7467,1224,153,-62
7865,1270,102,-66
8265,1209,108,-57
7944,1724,109,1
7514,914,78,-72
7761,1229,112,-49
7816,1379,126,-49
7631,928,75,-52
7327,1475,95,-51
7457,1273,143,-51
7465,1755,117,-55
7514,604,107,-34
7363,1275,110,-31
7503,1088,98,-60
7342,1237,126,-25
7643,1101,138,-16
7661,1514,109,-26
8141,1455,131,-30
7868,1288,83,-40
7583,1276,130,-55
8309,1381,141,-56
8063,1101,130,-62
7960,1512,117,-41
8002,1416,124,-29
8463,737,101,-39
8337,1311,98,-51
8353,1011,119,-58
8600,1165,73,-30
8165,1553,138,-27
7984,796,115,-83
8263,945,143,-83
8122,1545,121,-34
8019,807,106,-59
8033,1013,128,-55
8166,1268,103,-44
8430,1428,99,-45
8862,1264,118,-41
7869,1853,115,-59
8858,190,129,-61
8006,112
SCAN 11 - Left to Right
0,85,-48
8639,1343,128,-87
8449,305,127,-97
8596,367,108,-65
7724,-122,108,-87
8713,-518,95,-74
8093,-2253,30,-121
8101,479,133,-91
8044,-1347,85,-129
8033,-526,44,-102
8142,-3465,52,-148
8006,1092,109,-60
8303,-3733,10,-143
8377,22,102,-89
8269,-2641,48,-132
7938,-969,46,-85
7580,-631,70,-107
8324,-2043,56,-97
8561,-1896,66,-112
8507,5,90,-97
7869,-3330,38,-175
7999,92,92,-101
7537,-2580,46,-147
7765,-964,89,-100
7664,-3172,6,-158
8093,313,86,-78
8120,-1281,116,-132
7524,-1336,51,-105
7986,-949,76,-91
8025,-2544,18,-149
7958,222,97,-73
7817,-1973,104,-120
7824,-2645,67,-159
7588,156,99,-88
7775,-1921,75,-110
7833,-2522,44,-164
7984,-90,65,-95
7492,-1735,46,-177
6987,-1490,69,-99
7378,-1471,93,-79
7438,-811,74,-103
7333,-1766,55,-98
7703,-1289,68,-148
6913,-2118,45,-114
7511,-1472,69,-107
7508,-562,76,-106
7820,-1870,48,-95
6261,-1118,101,-88
4032,-1508,91,-63
5377,-1214,63,-80
4902,-1533,68,-121
4471,-1307,71,-96
6426,-1592,67,-90
5968,-1460,116,-107
5822,-1232,52,-77
4983,-1431,32,-99
5614,-1508,60,-99
4773,-1362,67,-111
5832,-1215,137,-112
4069,-1518,65,-104
5702,-1940,76,-138
5010,-1737,64,-135
5998,-1556,28,-102
4396,-1330,98,-89
4523,-1484,62,-126
5815,-1127,86,-120
4657,-1459,58,-87
4676,-1441,89,-85
5571,-1392,69,-92
5896,-1895,42,-79
5989,-1876,40,-72
5201,-1092,95,-92
5794,-1248,61,-100
5556,-1090,88,-132
5319,-1880,63,-87
5768,-1428,58,-130
5974,-1472,68,-80
5485,-1627,86,-130
5641,-1453,30,-87
4844,-1805,74,-83
4427,-1402,79,-116
5610,-1054,81,-108
5887,-1619,61,-109
4677,-1988,70,-125
6595,-1255,87,-118
5235,-1137,76,-145
4180,-2177,84,-111
5648,-1152,60,-127
4845,-1873,61,-96
4802,-1193,70,-121
5615,-1644,51,-110
3899,-1503,64,-130
4456,-1058,86,-113
5623,-1745,66,-130
4274,-1995,85,-123
4814,-614,64,-112
3358,-1772,78,-94
4120,-1275,132,-137
2417,-1671,-22,-138
2722,-1311,84,-118
4818,-1352,75,-113
4611,-2508,66,-120
3327,-1096,63,-109
4164,-1978,84,-71
2000,-904,66,-73
3514,-1146,50,-102
2076,-1371,114,-90
3754,-1394,57,-114
4004,-1679,85,-124
3912,-1409,76,-91
1905,-1577,69,-83
3469,-1811,109,-76
3189,-974,84,-63
4567,-1691,62,-120
5406,-1220,85,-97
2479,-1838,41,-101
5488,-1522,60,-117
2781,-1086,105,-80
2992,-1216,63,-111
3125,-1485,98,-90
4411,-1502,79,-94
5724,-1332,78,-111
5674,-2195,65,-98
36846,-1402,45,-87
4518,-1718,73,-109
4680,-966,110,-119
3803,-1893,22,-69
7541,-1678,93,-115
6370,-1158,42,-102
6447,-1276,57,-145
5887,-1783,62,-104
8033,-1736,65,-98
5759,-1475,82,-101
5452,-1318,74,-119
5274,-1554,70,-98
6800,-1730,61,-116
5865,-1364,41,-84
4329,-1274,71,-131
1964,-1474,95,-121
5901,-1613,41,-106
8543,-2013,65,-95
7155,-305,87,-115
7372,-1802,73,-129
8097,-1070,78,-95
8053,-1637,17,-85
7770,-1149,79,-86
8227,-2075,42,-91
8089,-751,69,-114
7381,-1562,99,-97
7860,-2023,60,-116
45677,-1444,48,-94
8325,-1938,89,-113
8232,-762,66,-100
8233,-1164,66,-108
8783,-1886,58,-97
8781,-1800
SCAN 12 - Right to Left
,72,-108
7677,-1154,61,-129
7820,-311,104,-86
7902,-1159,77,-100
8034,84,32,-60
8115,-277,124,-80
7241,250,67,-77
8380,2377,127,-55
7479,2665,107,-62
8011,-341,75,-71
7597,-217,50,-84
7520,1463,124,-74
7835,3203,129,-38
7906,-612,52,-81
7705,1926,89,-42
7715,-460,43,-85
7247,3590,143,-7
8190,732,102,-69
7271,2600,102,-38
8152,48,68,-114
8020,898,70,-50
8011,761,99,-60
8906,-206,114,-31
8257,2636,140,-57
5978,947,52,-36
6006,410,70,-79
5395,1068,140,-46
5266,1019,109,-72
6650,3642,184,-30
5032,-913,45,-113
6638,3325,149,-41
4335,-553,72,-63
6125,1041,103,-57
6551,981,89,-43
7751,2602,134,-53
5391,-618,54,-101
5912,3117,144,-21
3297,947,136,-49
5746,-94,71,-58
3022,2085,91,-23
5459,1031,79,-40
2252,668,131,-90
3701,2062,142,-15
3245,318,126,-65
5516,3210,142,-47
3774,-514,87,-63
4991,2243,162,-70
3413,1770,115,-46
4322,-819,656,-100
2437,2255,121,-25
5421,2545,126,-34
4036,464,82,-38
4019,1258,124,-18
3413,1480,150,-55
3189,1127,98,-79
1940,984,106,-69
4451,1909,97,-31
1953,650,134,-56
3633,236,107,-93
4791,2152,119,-27
2592,1927,125,-31
4191,100,92,-89
808,2187,115,-8
4872,993,112,-85
2804,-272,91,-47
3726,2061,127,-5
4118,1310,155,-41
3496,2253,125,-34
2530,5,68,-58
2783,1431,94,-61
4362,2006,143,-48
4567,912,95,-53
4697,960,130,-56
5009,1820,101,-68
5323,58,111,-84
6678,1852,114,-3
4835,1352,131,-40
4506,1572,-527,-93
5220,2345,134,-4
4662,2209,164,-29
5249,-240,74,-59
5693,1901,103,-16
6422,1065,103,-41
5053,1680,54,-35
4624,1931,116,-1
5496,996,97,-71
4834,-247,74,-108
5284,1428,99,-69
5987,1065,-428,-71
5667,1223,135,-77
6162,1139,67,-50
5423,1078,109,-48
5424,1101,95,-62
6032,1239,103,-76
6044,1012,113,-84
5717,1562,744,-81
5555,1303,120,-61
5108,912,66,-55
6170,718,92,-85
5690,754,78,-71
5588,1034,88,-41
4681,907,60,-88
4748,950,84,-47
5949,1333,89,-57
5302,1585,159,-25
4337,2221,110,-48
5240,1776,99,-65
4937,1280,89,-52
6169,1550,114,-49
4423,940,123,-38
5725,1031,148,-62
4887,812,121,-50
5422,1417,107,-25
5294,1018,120,-70
5244,1367,93,-65
6280,847,76,-83
6056,809,120,-63
6289,1764,109,-48
4181,908,60,-31
5121,1160,95,-34
6001,1191,111,-55
6264,1611,92,-36
6269,681,147,-81
7444,1649,139,-65
7125,931,115,-30
7194,1424,82,-23
7480,1680,127,-76
7312,878,87,-69
7176,1445,127,-78
7236,1045,110,-85
7253,1567,99,-62
7245,1476,75,-35
7494,1187,115,-58
7492,952,109,-45
8157,1181,102,-61
7405,1463,130,-27
7788,1302,70,-49
7484,1050,91,-52
7898,1094,122,-72
7415,1183,86,-24
7954,1426,125,-22
8082,1340,145,-37
8215,930,107,-51
7900,1982,162,-21
8323,906,128,-54
7743,1134,87,-74
7581,1388,107,-53
7979,830,136,-49
7818,1198,96,-65
7948,1006,87,-69
8209,1509,102,-17
8171,727,121,-41
7821,1711,126,-32
8478,930,136,-54
8157,1428,111,-39
8150,1360,93,-31
8518,915,100,-60
7648,1165,90,-50
7481,1088,105,-46
397,948,97,-42
7964,1294,126,-48
8155,1553,81,-66
8333,1329,
SCAN 13 - Left to Right
132,-21
8230,1147,97,-24
8119,482,94,-59
8174,-297,107,-64
8305,-11,64,-107
8608,-72,76,-64
8320,-357,102,-71
8763,-1411,51,-146
8008,-2767,27,-128
8092,351,119,-76
8359,-2030,76,-126
4204,-2567,22,-138
8402,-657,114,-86
7852,-2968,43,-135
8133,716,123,-70
8414,-2762,66,-138
7684,-481,24,-65
8630,-2783,35,-135
8381,-909,99,-101
8217,-3166,1,-125
8027,-606,81,-84
8294,-3194,51,-142
8594,963,143,-53
8348,-1334,49,-122
8232,-2488,61,-140
8273,160,125,-56
7698,-2488,85,-143
1169,-799,88,-173
8109,-346,93,-81
8117,-2381,59,-132
7563,-2578,51,-88
8045,170,92,-55
7806,-1419,72,-107
7625,-2467,87,-83
7788,-1820,47,-118
8183,-723,68,-57
7668,-2554,52,-134
7827,156,116,-45
8416,-2146,35,-101
7459,-1393,76,-111
6830,-2690,24,-116
7969,90,83,-94
7437,-994,42,-139
7914,-1341,67,-157
7750,-1691,57,-111
7478,-2094,76,-95
5977,-2198,36,-126
2941,-90,86,-61
6315,-1453,65,-88
5817,-1803,86,-126
4645,-1274,75,-99
6095,-1457,68,-89
6239,-1385,82,-104
5795,-1288,51,-95
3846,-1538,27,-87
5402,-1491,57,-117
5149,-1344,66,-113
5977,-1104,63,-81
5684,-1241,42,-126
3955,-1096,62,-66
4968,-1608,82,-137
5954,-1133,44,-111
5540,-1626,68,-120
5727,-1599,73,-107
5586,-1956,73,-117
4971,-1108,57,-127
5494,-1241,56,-61
4283,-1373,69,-100
4375,-1658,38,-106
5933,-1836,96,-110
5336,-1255,65,-126
5826,-1346,768,-119
5826,-1861,93,-128
5848,-1013,51,-99
6152,-1497,99,-146
5979,-1433,72,-116
5949,-1269,72,-69
5466,-1526,108,-101
5973,-1534,75,-94
4908,-1272,61,-109
5843,-1695,85,-83
5413,-922,29,-91
4644,-1875,69,-131
5456,-1473,71,-77
4504,-1754,54,-89
5756,-1317,87,-111
5803,-2291,47,-95
3091,-941,82,-104
3484,-1466,84,-109
3979,-1136,65,-102
3067,-1839,67,-129
6158,-723,75,-87
2748,-2152,67,-129
3000,-1674,86,-92
5327,-2061,37,-88
5559,-1002,61,-131
3909,-1680,81,-117
2668,-1079,36,-124
5757,-1362,57,-84
4046,-1691,41,-137
4811,-1406,70,-103
3892,-1637,80,-139
4560,-1712,27,-93
2667,-1639,53,-126
2480,-1391,69,-99
4614,-1298,71,-129
2197,-1811,63,-88
2547,-996,86,-67
5004,-1517,43,-112
3946,-2095,85,-96
2490,-1745,52,-83
3357,-1313,113,-99
3543,-1360,79,-113
3191,-1203,64,-89
3211,-1953,71,-128
2158,-1350,86,-123
3829,-1986,68,-90
4348,-1241,96,-67
3225,-1251,86,-114
4414,-1496,99,-94
4691,-1051,58,-97
4654,-1270,87,-75
2702,-2006,86,-118
6679,-1511,25,-112
2099,-1538,58,-43
5288,-1955,51,-102
5720,-1087,46,-77
5932,-1790,65,-113
3103,-1416,65,-101
3522,-1506,43,-96
5377,-1630,51,-85
7175,-1124,62,-88
5099,-1597,46,-124
5370,-1755,88,-100
4824,-1217,82,-139
3741,-1463,64,-97
5202,-1424,35,-102
3911,-1437,78,-113
7031,-1971,41,-81
6012,-1309,124,-91
6641,-1535,37,-96
7232,-1567,81,-87
7829,-1118,69,-87
8022,-1468,114,-93
7186,-1578,93,-114
7403,-1705,60,-77
7908,-1218,74,-126
8311,-1782,74,-138
7657,-972,20,-129
9430,-1205,68,-81
7588,-2238,80,-117
8569,-779,62,-95
7960,-1322,37,-101
7615,-1453,68,-121
7280,-1637,57,-112
7724,-784,96,-85
SCAN 14 - Right to Left

7792,-1549,97,-93
8081,-975,72,-94
8296,211,110,-74
7685,-813,55,-100
8066,-60,100,-95
8382,535,96,-86
8372,2561,131,-57
8427,327,70,-74
7984,2234,97,-37
8736,190,76,-78
8212,1744,89,-41
7977,958,103,-53
8123,1454,98,-73
8123,-554,68,-58
7847,2730,129,-52
7882,1985,131,-24
8179,-469,44,-79
7522,3226,104,-12
8381,-295,37,-77
8280,1753,103,6
7381,2340,64,-73
8058,163,111,-111
7817,2252,138,-44
6714,1473,121,-62
5734,1732,140,-25
6178,1411,85,-27
4691,905,137,-64
5879,2089,88,-23
6567,-357,84,-84
5737,3305,130,-1
7306,795,110,-55
3948,2904,147,-40
4524,233,96,-57
5224,1594,90,-30
5489,232,113,-70
6233,2335,122,-20
9153,1180,96,-83
6498,2577,119,-24
3378,-824,55,-87
3545,1560,84,-79
3323,1982,98,-52
5375,709,101,-75
4242,3705,132,-26
4038,-2191,30,-112
3339,1820,107,-76
3829,2181,105,-37
3842,2862,124,-35
2269,-384,94,-76
2670,1739,122,-57
2649,-885,88,-85
3649,2419,119,-45
2687,127,49,-88
4284,1769,116,-68
3384,1143,115,-50
4027,918,126,-30
3978,2426,143,-66
4611,1706,81,-52
2232,1779,117,-22
3371,481,106,-101
3039,2661,155,1
3456,783,101,-81
3573,1138,116,-94
4329,2132,116,-23
2847,257,102,-85
3968,2325,110,-11
5844,-454,126,-58
3900,1548,95,-56
2797,1211,105,-83
4288,1411,101,-26
5016,2362,129,-4
4600,242,89,-78
4424,1623,130,-9
4388,559,92,-61
3749,-174,109,-98
4369,1964,114,-26
5626,1117,98,-63
5170,2030,101,-21
4918,2102,116,-28
5218,-281,91,-69
4627,1723,107,-24
3902,1135,69,-67
4941,1227,136,-48
6235,1279,114,-13
5200,1088,98,-65
5951,1035,97,-68
5310,1332,78,-49
6726,1799,123,-63
5290,1111,82,-60
6531,1456,86,-19
5585,526,103,-72
4890,988,138,-43
5946,972,118,-69
5767,1109,93,-24
6000,1268,89,-63
5608,1148,70,-66
5817,1470,109,-64
5218,1055,149,-31
6939,1024,77,-24
6017,1053,100,-42
4845,929,122,-78
5416,1128,64,-24
5820,1510,122,-15
5322,1368,147,-38
5539,1282,90,-26
5950,1673,116,-39
5580,1449,97,-46
5108,1051,84,-69
3898,1608,95,20
5501,1522,135,-11
4858,704,93,-56
5091,1007,91,-43
5311,906,113,-85
5265,1496,128,-48
5472,1249,95,-62
5386,1023,90,-63
4186,1386,114,-22
5468,1184,90,-91
4480,1285,124,-65
5293,1984,119,-9
5225,1156,90,-74
4591,1493,135,-74
6521,930,167,-62
7459,1211,119,-39
7527,1519,94,-45
8456,1075,145,-52
8410,1737,107,10
7871,831,104,-67
7800,1120,121,-61
7575,1383,97,-43
8268,1338,101,-27
7641,2118,128,-15
7645,250,95,-72
7844,1887,103,-57
7673,356,131,-82
7841,1509,107,-66
7201,1338,116,-10
7813,1276,115,-32
7985,1414,102,-72
7615,935,102,-55
7819,1053,84,-63
8404,1072,101,-61
8165,1416,102,-50
7920,1274,174,-24
8061,1039,99,-53
8355,1566,117,-55
7259,1489,154,-73
8564,1243,104,-56
8007,916,109,-78
7962,1264,121,-54
8021,1125,98,-83
8292,1188,89,-87
7967,1255,152,-47
8318,872,94,-56
8292,1890,103,-6
8980,494,147,-56
8231,1252,77,-73
7968,1352,122,-59
7952,1733,91,-57
8325,568,141,-76
8435,1689,94,-24
7412,873,148,-83
8435,9
SCAN 15 - Left to Right
99,106,-49
8268,1132,159,-40
8609,40,91,-42
7850,4,97,-74
8476,120,83,-90
8174,641,99,-71
8148,-110,105,-79
8142,-1428,113,-78
6131,-3079,46,-130
8366,713,119,-68
8186,-3450,44,-139
8233,890,111,-77
8609,-3614,43,-173
8275,1038,103,-39
8488,-1154,86,-89
7854,-2326,41,-125
3837,-400,116,-120
8241,-2989,29,-127
7723,-554,106,-85
7962,-684,65,-100
8244,-2757,45,-97
8595,183,89,-120
7813,-3099,30,-153
8180,-872,72,-101
7792,-470,-2,-88
8186,-2355,93,-119
7950,-357,72,-79
8114,-1861,70,-97
7475,-2650,48,-136
8035,-704,91,-78
1932,-174,110,-73
7552,-1963,57,-72
7401,-1393,77,-77
7372,-888,56,-108
7974,-2541,60,-156
1053,-914,74,-71
7560,-1223,64,-85
7493,-1850,57,-114
7465,-1801,66,-99
7324,-2443,52,-102
7230,662,120,-57
7861,-1467,71,-95
7974,-1399,75,-100
7818,-1323,77,-59
7678,-1548,89,-103
7447,-1982,71,-82
5875,-2170,51,-82
4048,-1958,55,-177
5864,-1840,90,-113
6715,-1627,69,-120
6201,-335,108,-44
5050,-2080,55,-143
4934,-1179,64,-90
6166,-1341,66,-92
5634,-1417,76,-119
5739,-1397,78,-130
6747,-1400,99,-112
5437,-1061,64,-113
5475,-1215,65,-95
5031,-1311,79,-103
4712,-1365,46,-133
5013,-1279,63,-131
4629,-1520,90,-107
5823,-1531,107,-89
6317,-1387,41,-109
5674,-1519,73,-100
4410,-1379,68,-115
4540,-1150,48,-139
6343,-1996,81,-124
4614,-2155,53,-121
5506,-1294,80,-113
6484,-1817,75,-91
6243,-887,50,-75
6030,-1477,68,-94
5470,-1215,57,-86
6654,-1612,60,-105
5175,-2146,77,-102
4152,-752,80,-98
5320,-1220,75,-77
5693,-1898,60,-109
5535,-1211,60,-130
5296,-1324,76,-95
6180,-1628,38,-92
5603,-1366,70,-96
5472,-1435,122,-99
4394,-1219,60,-82
6794,-1716,60,-131
6670,-1657,70,-80
4928,-2122,53,-92
4807,-1079,72,-131
6398,-1580,65,-90
4814,-1437,69,-106
5785,-1730,65,-132
5126,-1234,54,-116
3865,-1548,81,-98
3644,-1073,81,-67
3081,-1522,68,-118
5183,-1308,78,-154
4217,-1191,68,-137
4132,-1631,28,-94
6706,-1796,64,-104
4747,-1824,28,-113
2834,-1507,54,-102
4056,-1478,65,-116
2522,-1410,46,-94
3066,-1540,79,-118
2653,-1621,67,-130
3584,-1644,71,-105
2938,-1182,97,-93
3507,-1563,42,-97
2070,-1706,87,-103
4403,-1534,46,-110
1492,-1943,10,-133
3325,-951,89,-91
3543,-1820,38,-118
3357,-1389,87,-115
3834,-1474,85,-79
4232,-1351,26,-121
3961,-1584,110,-117
6282,-1141,76,-96
4858,-1137,60,-87
4741,-1987,115,-80
3238,-1995,84,-112
3007,-1757,50,-118
5428,-1180,93,-116
5606,-1421,60,-65
5739,-1721,26,-107
5880,-1144,68,-125
6481,-1527,80,-67
6281,-1459,60,-128
7589,-1102,82,-69
6151,-2524,15,-109
4447,-889,86,-134
3857,-2173,47,-129
4218,-1909,33,-74
4006,-926,100,-118
6815,-1365,53,-121
5264,-1400,43,-102
6890,-1496,98,-113
7596,-1829,40,-81
5495,-1002,82,-71
8168,-1953,81,-113
7760,-1260,47,-142
7270,-1480,66,-108
7778,-1878,99,-88
8032,-1047,43,-127
8058,-1856,117,-101
8234,-1647,93,-108
7164,-1017,69,-113
7766,-1341,71,-78
8137,-1355,60,-80
8114,-1719,72,-76
7784,-986,44,-100
8486,-1416,81,-144
8096,-2137,94,-83
8063,-1477
SCAN 16 - Right to Left
,65,-99
7919,-1411,92,-132
8138,-476,54,-84
7819,-291,86,-102
7971,-17,104,-91
8989,-133,93,-74
8034,402,108,-79
8261,2683,153,-56
7742,1390,79,-48
8798,3455,153,-74
6695,-955,212,-93
7878,2618,94,-36
8131,2228,107,-33
7747,884,113,-57
7835,475,71,-53
8203,1083,76,-18
8364,1265,143,-59
8141,2428,113,-44
8577,1028,85,-44
7594,904,63,-28
8590,1454,136,-66
7811,-482,96,-104
8339,1183,146,-61
6063,2150,124,-39
6298,1299,119,-67
6740,861,-199,-128
7039,1863,124,-61
6535,295,100,-81
5039,2653,150,-61
3999,1656,127,-50
5394,-88,76,-37
5139,-154,115,-90
4831,2432,119,-52
5046,-248,74,-67
8392,2288,136,-15
7830,990,89,-80
5704,211,113,-104
6853,2371,132,-57
6545,869,91,-77
4932,843,94,-62
2104,3326,145,9
3633,-1557,39,-87
3496,3282,104,-12
3193,-316,73,-84
2969,2189,158,-20
3576,1269,102,-86
3012,1715,104,-54
3367,2057,105,-53
4121,207,52,-87
2237,3084,109,-33
2349,-1930,58,-73
3528,3337,124,-27
3613,-899,60,-61
2803,2710,150,-7
3903,1541,91,-49
4672,480,100,-86
3061,2077,129,-28
4421,1147,126,-77
1860,786,130,-48
4346,2249,123,-27
3547,1252,101,-59
2461,695,88,-89
3188,2160,152,-11
3164,1535,121,-96
2875,163,79,-73
4229,1949,112,-24
3343,1193,109,-55
3984,2351,94,-30
4931,2378,141,-18
1794,124,84,-105
5764,2383,99,-26
