laser,gyro_x,gyro_y,gyro_z


SCAN 1 - Left to Right
8596,1342,92,-83
8595,1649,112,-66
8842,945,82,-57
8706,1098,98,-46
8986,858,73,-95
8112,1590,117,-58
8161,1270,89,-56
8302,932,84,-72
8732,1333,117,-53
8888,1216,97,1
8911,1405,96,-18
9364,860,114,-88
9086,1104,110,-38
9205,1992,76,-15
9274,1734,101,-44
9100,1075,124,-55
9293,1160,85,-39
9076,1851,108,-40
8732,791,117,-52
8873,1370,90,-52
8787,745,100,-76
8722,1034,76,-52
8210,914,116,-81
9035,1431,118,-25
8537,1216,119,-78
9267,1059,93,-71
8494,1136,84,-51
8682,1469,136,-27
9071,1496,114,-29
8286,893,97,-70
8999,1171,113,-75
8708,866,120,-57
9167,1254,84,-32
9163,1307,140,-63
9239,852,115,-77
9186,1282,102,-46
8664,1211,118,-77
9271,1343,89,-61
9109,1552,121,-78
8893,966,132,-65
8985,940,-859,-64
9359,1216,67,-32
9625,1784,114,-99
9664,765,87,-78
9372,1389,84,-55
9304,1099,128,-65

SCAN 9 - Left to Right
9266,850,61,-71
9177,1022,80,-82
9076,393,131,-69
9031,-191,55,-94
9664,-233,82,-99
9081,-123,76,-75
9240,-562,110,-100
9096,-1392,55,-158
8982,-1106,47,-105
9379,-1764,47,-54
9272,-3061,15,-117
9304,642,125,-84
8683,-2287,66,-140
4741,-2720,77,-118
9040,161,133,-125
8977,-3165,53,-97
9163,1385,130,-57
8883,-3502,64,-161
8678,1368,110,-87
8847,-3300,32,-176
8753,-862,85,-94
8902,-2873,42,-132
9391,854,115,-93
8536,-2419,64,-97
8960,-2465,65,-105
9041,-14,92,-106
8234,-2236,95,-141
8954,-2362,63,-149
8687,-1275,67,-114
9220,-317,73,-87
9044,-2666,80,-151
9240,-1170,57,-132
8636,-271,98,-76
8919,-2835,67,-148
8774,-208,105,-92
8901,-768,45,-106
8592,-3187,72,-155
8808,157,127,-82
8719,-1058,87,-103
8657,-2580,45,-162
8890,187,99,-52
8386,-2225,37,-106
8661,-2134,67,-82
9142,-2142,33,-143
8690,-581,87,-94
8644,-1981,44,-131
8877,-1302,68,-97
8504,-2512,55,-110
8522,-1326,52,-112
8857,-734,87,-74
8512,-2094,85,-133
8335,-1562,101,-90
8510,-522,81,-138
7993,-1430,85,-125
8596,-1575,61,-79
8080,-1666,79,-103
8519,-2314,-2,-113
8235,-2700,48,-138
8354,-143,115,-72
8495,-925,112,-140
8030,-1467,60,-123
8199,-1366,107,-132
8450,-1419,58,-107
8413,-1382,85,-122
8455,-1205,65,-83
8251,-1593,70,-104
8046,-1353,85,-99
8328,-1615,40,-122
8250,-1429,59,-125
8247,-1200,75,-122
7697,-1079,114,-88
8321,-1256,66,-87
8281,-1348,72,-105
4207,-1877,49,-118
8157,-1419,55,-134
8632,-1424,88,-132
8866,-1136,63,-106
8010,-1415,62,-121
8658,-1657,34,-96
8140,-1540,103,-126
7743,-1566,76,-99
8916,-1791,79,-129
8723,-1257,42,-109
9229,-1718,62,-107
8566,-1149,61,-112
8376,-2180,91,-126
8562,-795,71,-100
8809,-1607,82,-134
8850,-1046,99,-113
8588,-1743,83,-150
8802,-1460,67,-101
8127,-2077,23,-104
7865,-1305,75,-120
8207,-1500,48,-122
7877,-1381,42,-124
8396,-1672,70,-106
8283,-1023,67,-108
8751,-1859,70,-151
8831,-1361,62,-98
7835,-1618,51,-82
8158,-1821,89,-111
7768,-1521,48,-109
8506,-1574,91,-104
8469,-926,63,-104
8232,-1603,63,-141
8221,-1550,84,-95
8158,-1688,64,-126
8779,-2044,69,-61
8489,-1081,53,-114
8396,-1391,63,-85
8452,-1738,71,-118
8695,-1371,66,-114
8173,-842,108,-108
8918,-2253,89,-105
8573,-1537,74,-126
8014,-1247,72,-118
8193,-1539,69,-109
8160,-1360,61,-105
8227,-1721,66,-110
8589,-1545,68,-107
7756,-1429,97,-72
8001,-2313,15,-152
7462,-1243,108,-105
1425,-1438,51,-110
8374,-1654,51,-124
8167,-1343,99,-115
8332,-1794,57,-97
8162,-897,93,-115
8443,-2255,53,-99
7898,-1180,62,-103
9069,-2215,79,-100
8446,-992,55,-136
8075,-1213,35,-106
8317,-1868,73,-83
8449,-1959,24,-109
7845,-1347,109,-135
8586,-1129,57,-133
7273,-1598,58,-84
8011,-1725,122,-94
8167,-1282,253,-219
8721,-2039,40,-112
9118,-1138,108,-90
9013,-1539,93,-144
9234,-2029,101,-116
8893,-1141,109,-115
2523,-1352,82,-114
8278,-1360,71,-122
9346,-1938,81,-133
8392,-962,84,-78
8855,-1454,80,-111
8811,-1453,93,-124
8539,-1441,44,-109
8928,-1618,83,-113
9039,-1484,76,-79

SCAN 10 - Right to Left
24950,-1423,75,-129
8757,-1012,74,-112
9113,-926,91,-130
8394,1,141,-92
8041,80,64,-102
8463,638,93,-96
8491,770,75,-50
8904,3423,125,-48
8741,-1711,32,-72
8538,3929,148,-21
9029,-1139,57,-61
8970,2541,105,-34
8068,59,96,-103
8362,3167,153,-57
8948,16,103,-92
7639,1142,84,-38
8336,220,72,-80
8607,3188,140,-24
8462,-686,91,-137
8544,2683,166,-61
8624,193,124,-100
8653,1727,136,-64
9100,1581,122,-63
9069,863,108,-107
8367,281,125,-60
8371,3368,137,-43
8217,-1209,58,-83
8796,3817,135,-35
8594,-2464,57,-119
8574,3587,123,-29
8669,-448,74,-75
7870,3209,156,-64
8719,-1156,32,-88
9607,3854,141,-8
8539,-874,69,-71
8754,1571,96,-57
8376,1939,125,-31
9024,38,90,-71
8795,2247,157,-56
8859,816,101,-70
8673,1701,166,-98
8160,1730,111,-49
7866,-187,103,-111
7949,1952,151,-46
7974,645,88,-31
8901,211,145,-91
8042,2174,84,-31
8226,2249,142,-54
8346,-45,74,-83
8174,2619,146,-31
8688,-582,83,-94
8125,2535,106,17
8049,1728,103,-58
7940,-528,50,-49
7607,1861,104,-49
7753,2174,110,-29
8353,2190,114,-39
7985,-892,94,-111
7499,962,98,-65
8004,1430,114,-45
7885,1193,92,-66
8188,1725,140,-43
7603,2285,128,-5
8189,2090,153,-45
8393,467,75,-64
8464,762,133,-71
7542,1220,84,-27
7780,1380,106,-74
8429,1188,127,-67
8279,1543,117,-63
8391,1749,123,-51
8264,-29,78,-90
8384,1089,115,-71
8957,1124,66,-46
8169,1192,110,-70
8598,1209,80,-71
8091,1343,94,-54
8596,1042,118,-45
8228,1249,98,-74
8114,1247,108,-43
8840,997,91,-68
8779,1145,132,-68
8503,1012,90,-81
8724,1616,134,-27
8182,763,115,-71
7746,1527,63,-62
8161,1102,130,-89
8060,1032,122,-80
8291,1335,111,-76
8066,1893,103,-33
8624,1100,102,-40
8030,1413,104,-45
8437,1166,114,-59
7909,980,131,-121
8585,1308,104,-58
8051,1085,136,-55
8881,1332,88,-41
7802,1596,122,-70
7742,651,100,-74
8313,1444,105,-53
8118,1624,186,-37
7883,1220,130,-42
8783,1040,106,-33
8256,1225,-432,-247
8733,1944,154,-38
8683,1060,84,-70
8356,1153,70,-27
8813,1177,137,-58
8514,925,81,-52
8053,1473,93,-108
8400,945,133,-106
8729,1280,104,-78
7497,1810,153,-60
8366,1134,95,-68
8509,1754,126,-55
8723,1125,129,-101
8034,1473,62,-68
9273,1601,68,-86
8787,574,77,-77
8774,1604,130,-35
8927,816,95,-82
8770,1620,131,-42
8796,964,112,-57
8802,947,84,-5
8824,1790,110,-52
7762,955,118,-33
8629,1164,127,-34
8815,1382,109,-91
8707,1501,132,-94
8949,976,60,-61
8549,1144,89,-82
8765,786,96,-83
8342,1533,92,-75
8286,1310,104,-52
8468,964,116,-72
8793,1305,119,-36
8900,1186,83,-61
8681,1385,111,-65
8840,1125,132,-52
8624,765,61,-48
8540,1642,110,-28
8281,1011,136,-76
8597,1334,81,-48
8873,1086,126,-60
8930,1701,137,-55
8691,863,84,-65
8866,1417,117,-46
8884,1059,124,-92
8608,1130,118,-69
2405,892,95,-36
9273,1400,162,-45
9001,1198,81,-41
8926,1540,121,-43
9170,1006,161,-82
9404,1523,80,-55
9116,1639,135,-74
8493,907,104,-57
9105,849,115,-83
9065,1458,85,-29
8941,1072,123,-67
9279,920,78,-50

SCAN 11 - Left to Right
8498,1761,113,-35
8917,575,100,-66
9317,346,81,-89
9300,-288,77,-85
9238,-202,57,-77
8669,-69,113,-97
8556,-132,98,-90
8840,-2874,36,-144
9145,-343,119,-70
8898,-2921,61,-139
9177,-2742,23,-99
8812,-960,-193,-144
8932,552,100,-87
8770,-3348,25,-143
8310,574,75,-80
8956,-2536,38,-132
9182,-860,60,-130
8705,-2785,36,-114
8788,-1687,60,-118
9099,-1335,35,-111
8664,34,112,-78
8842,-3041,41,-157
8844,-590,111,-161
8675,-3078,59,-127
8978,171,131,-79
8468,-1306,99,-89
9065,-1956,28,-126
9062,-876,108,-96
8471,-3572,71,-164
8768,-277,132,-85
9300,-1469,78,-112
8899,-2018,30,-99
7873,-1494,71,-130
7770,49,70,-95
9231,-2354,62,-135
8683,-2433,82,-136
8805,795,103,-68
8899,-2612,58,-111
8503,-299,89,-91
9087,-1855,50,-125
8686,-2559,80,-130
8604,-255,103,-79
8483,-1593,76,-138
8857,-2074,76,-108
7834,315,107,-89
8954,-1763,63,-123
8429,-1340,89,-115
8457,-1537,69,-88
8238,-1871,109,-96
8992,-2273,73,-71
8579,-1723,79,-136
8382,-949,46,-80
7576,-1674,78,-89
8812,-1570,65,-89
8560,-1504,46,-127
7805,-2143,-10,-182
8350,-2589,53,-176
8207,-386,83,-123
7393,-1500,90,-97
8181,-1262,71,-112
8237,-1197,80,-100
7904,-1345,95,-105
8054,-1558,64,-103
7995,-1241,61,-150
8357,-1647,55,-118
8123,-1353,41,-107
8384,-1476,50,-114
7746,-1675,71,-88
7814,-1329,55,-96
8287,-1200,58,-109
8629,-1113,76,-122
9042,-1284,44,-114
8440,-1364,59,-129
8597,-1687,35,-97
8540,-1389,54,-141
8662,-1247,77,-94
8056,-1201,65,-138
8448,-1393,79,-105
8081,-1433,68,-118
8008,-1607,73,-95
8339,-1040,66,-141
8538,-1442,65,-120
8562,-1589,40,-117
8814,-2036,46,-132
8427,-1549,71,-125
8286,-1911,61,-94
8462,-1188,88,-129
2118,-1334,63,-115
7735,-1278,60,-104
7656,-1631,89,-136
7461,-1669,60,-120
8230,-1613,76,-114
8314,-1402,88,-147
8382,-1612,36,-108
7654,-950,67,-134
9360,-2153,92,-124
8476,-1642,83,-119
8274,-1148,69,-94
8323,-1627,77,-127
8043,-1592,65,-109
7410,-1498,60,-80
7993,-1397,106,-118
7793,-1686,79,-91
8535,-2292,48,-107
8373,-711,90,-73
8257,-1350,62,-116
7727,-1695,73,-128
8066,-1399,59,-79
8392,-1206,88,-106
7490,-2020,77,-136
8447,-1483,47,-135
7925,-1403,79,-138
8422,-1537,76,-114
7575,-939,56,-92
8780,-1883,83,-124
8979,-1929,85,-96
9276,-989,60,-109
8549,-1344,106,-110
8855,-1944,14,-126
9113,-1139,95,-116
8361,-1344,89,-147
8111,-1842,16,-106
8217,-1804,99,-168
8279,-1924,86,-128
7987,-1125,74,-148
8289,-1143,57,-116
7794,-1543,74,-113
9082,-1330,56,-100
8283,-1772,74,-161
8268,-2038,85,-98
8241,-888,61,-133
8220,-1571,63,-122
7587,-1537,101,-87
8523,-1556,45,-85
8057,-1545,70,-83
8284,-1418,63,-150
9239,-1448,47,-137
9104,-2092,51,-156
9016,-936,70,-118
8956,-1497,96,-132
6211,-1364,65,-122
8507,-1591,24,-137
9300,-1832,55,-146
8997,-1417,58,-131
8680,-1284,59,-109
9372,-1601,76,-103
8195,-1353,32,-91
8720,-1586,54,-149
8528,-1129,72,-74
8025,-1904,40,-140
8258,-1210,91,-123
8789,-1071,62,-126
9069,-1374,63,-108
9211,-2262,43,-168
9024,
SCAN 12 - Right to Left
-1376,87,-149
8193,-1640,62,-75
7955,-450,85,-90
8675,-287,63,-105
8444,-568,86,-75
8769,1173,79,-59
8882,-9,94,-42
8469,1508,105,-69
8789,869,64,-114
8944,1018,99,-76
8186,2403,110,-53
8054,-196,74,-98
9107,1669,122,-53
8348,3078,121,-12
8258,-652,69,-80
8878,3377,144,-29
43967,665,96,-83
8406,1097,72,-40
8899,211,87,-62
8652,1888,126,-41
8822,-1123,36,-55
8922,2368,93,-57
8680,2180,127,-60
8482,88,111,-90
8700,2171,132,-28
8824,2135,110,-35
8067,-35,103,-81
7946,1753,86,-34
8347,-105,69,-97
8060,516,84,-102
8082,2445,98,-57
8164,221,80,-44
7903,1916,150,-53
8000,-971,65,-93
8233,3493,113,2
8293,-587,63,-83
8223,1211,100,-34
8109,2057,105,-34
8550,-392,70,-58
8182,2882,148,-28
8405,1554,97,-94
7503,1266,87,-37
7592,2348,141,-45
8063,1100,119,-134
7704,2997,142,-41
7867,-501,65,-79
8419,1193,98,-40
7570,1406,107,-53
8560,2412,126,-74
7764,-1392,46,-64
8553,2400,104,-50
7933,1908,104,-42
7937,-138,89,-42
8095,32,76,-79
8830,1842,106,-38
7902,1565,92,-100
7750,-276,41,-65
8216,1392,110,-61
7856,1735,137,-59
8384,839,119,-112
8380,2151,103,-52
8002,2456,124,-19
8244,-229,103,-63
8215,908,115,-38
8701,1650,91,-36
8370,982,114,-62
8539,1143,102,-81
8270,1103,78,-67
8373,1170,128,-18
7991,1237,72,-55
8080,1643,105,-63
8420,1637,83,-32
8253,1830,147,-41
8323,-28,108,-69
7842,1922,130,-48
7844,1048,74,-73
7557,1318,90,-55
8372,1060,160,-59
8660,1189,83,-77
8564,1110,91,-69
679,945,110,-50
7254,1156,130,-68
8487,1282,62,-72
8073,1481,99,-74
8456,743,149,-109
8190,1124,119,-86
8184,955,93,-78
7272,1001,117,-52
7991,985,134,-107
7390,1679,119,-34
7635,1638,149,-32
8638,1307,100,-80
8155,1337,87,-50
7671,925,103,-85
8628,1300,102,-54
8509,835,81,-79
8299,1618,85,-22
8197,1003,117,-50
8499,1059,88,-76
7894,760,128,-108
7689,1207,100,-66
8250,2176,63,-70
8023,1177,115,-55
7832,1539,116,-71
8114,1828,104,-34
8296,856,113,-62
8206,797,91,-53
8236,1045,77,-84
7719,1133,116,-64
7630,1194,110,-76
8534,1204,101,-57
8641,1152,146,-77
8177,1296,77,-52
8213,1906,129,-53
8170,1081,121,-49
7780,1410,85,-48
8663,1405,125,-65
8157,1973,132,-58
8170,718,69,-55
8646,1930,-207,-20
8300,520,137,-59
7579,1047,99,-38
8513,1529,88,-77
8343,915,103,-92
8134,1323,55,-67
8387,1681,76,-27
8603,1137,95,-44
8595,1271,134,-87
8659,1172,60,-71
8578,1744,110,-71
8490,844,80,-56
8683,1347,135,-57
8203,903,118,-103
8990,1419,157,-48
8711,1207,95,-54
5860,1189,104,-50
8662,1183,99,-45
9120,1561,108,-59
8499,1038,102,-50
8401,860,141,-71
9126,1097,96,-39
9334,1417,119,-61
8579,1335,111,-62
8926,1567,95,-51
8991,1371,78,-85
8277,1257,100,-29
8804,913,82,-58
8592,1440,151,-57
8216,862,98,-40
8472,851,84,-24
8005,1160,84,-72
8676,1132,118,-81
8370,1302,120,-23
8804,1474,90,-84
8858,1251,144,-59
8742,1133,109,-57
9248,1384,115,-64
8833,948,130,-44
9163,956,69,-79
8462,1316,65,-59
8478,1373,109,-14
8757,1041,111,-79
SCAN 13 - Left to Right

9239,659,107,-73
8805,775,72,-63
8887,182,112,-54
9269,-222,110,-92
9366,-261,91,-121
9177,-489,76,-59
9154,-233,74,-67
9186,-2360,60,-110
8849,-763,67,-87
9121,-3169,33,-108
9251,-642,76,-131
8935,-2917,58,-88
8715,-1447,47,-136
8764,-657,78,-73
9309,-2156,50,-127
9050,-1382,47,-140
8993,-527,64,-89
9116,-2273,56,-148
9311,-1256,81,-61
8988,-2924,9,-138
8887,680,143,-70
9096,-3974,55,-179
9011,270,120,-107
8649,-1090,92,-86
8825,-2832,78,-171
8917,994,129,-81
8691,-3017,64,-156
8527,-574,145,-65
8928,-550,56,-108
9153,-2179,39,-75
8892,-979,76,-118
8425,-2120,71,-106
8343,-2345,62,-128
8733,-81,68,-122
8823,-2022,50,-65
8980,-2294,88,-153
8755,-821,85,-119
8570,-2336,50,-120
8858,-1272,68,-137
8889,154,95,-66
9184,-2135,79,-121
9008,-1689,94,-115
8600,-2514,50,-115
8847,-157,105,-101
8500,-2466,29,-146
9232,-1723,86,-116
8221,-758,65,-132
8039,-1855,38,-121
8713,-1119,91,-143
8832,-1243,78,-87
8739,-1150,64,-97
9023,-1598,83,-84
8120,-1357,59,-77
8377,-1392,92,-92
7752,-1498,84,-137
8367,-1501,62,-134
7990,-1973,8,-97
8240,-2504,56,-101
8005,-2607,31,-114
8469,-1248,77,-110
7275,-839,57,-112
8504,-2007,81,-122
8321,-1966,62,-118
8786,-1092,78,-102
7814,-1177,53,-124
7971,-1540,54,-87
8389,-1877,65,-96
7930,-1280,83,-87
7596,-1125,90,-101
8494,-1152,91,-151
8154,-1204,58,-108
8105,-1426,78,-134
8278,-1835,71,-147
8042,-1364,76,-128
8212,-1466,85,-122
8308,-1138,24,-115
8025,-1396,73,-158
7999,-1250,63,-116
7287,-1569,41,-79
7149,-1445,81,-134
7906,-1056,53,-125
7495,-1181,74,-91
8055,-1964,54,-96
7247,-1582,54,-96
8175,-956,92,-101
7957,-2286,70,-106
7429,-783,90,-105
7725,-1547,101,-103
8077,-1320,357,-157
7717,-1903,32,-146
7956,-1226,49,-124
8528,-1329,92,-103
8260,-1509,63,-98
7115,-1599,49,-105
8445,-1885,69,-134
7659,-968,69,-101
7828,-1502,101,-119
8298,-1656,66,-104
8384,-1270,67,-110
8164,-1786,65,-106
8075,-1878,36,-135
8202,-1506,97,-108
8194,-1787,49,-86
8160,-1014,48,-132
8073,-1165,74,-113
8002,-1836,51,-104
8889,-1338,45,-95
8007,-1705,83,-123
7966,-1704,27,-129
8560,-1161,67,-74
8729,-2256,60,-145
7979,-687,69,-85
7569,-1711,97,-112
8408,-1844,39,-157
8166,-1569,83,-120
8573,-995,92,-97
8054,-1704,42,-81
8282,-1391,76,-94
8099,-1035,71,-93
8518,-1594,62,-108
7759,-1158,116,-117
7931,-2298,51,-117
8656,-1383,85,-145
8367,-1243,65,-78
8190,-1820,58,-167
8343,-891,79,-112
8044,-2528,67,-120
8384,-1465,99,-95
8294,-1648,45,-148
7992,-1766,100,-120
8471,-1490,57,-91
8731,-1944,47,-122
7560,-1370,115,-92
8238,-1523,67,-86
8318,-871,68,-82
8687,-1517,61,-109
8017,-2203,27,-110
8626,-1279,64,-98
8346,-1626,76,-108
7691,-1146,71,-123
8061,-1217,98,-90
8104,-2110,56,-151
8587,-1490,69,-103
8438,-2091,79,-86
8466,-551,104,-76
8554,-2110,68,-82
8184,-1504,58,-115
8600,-1145,69,-127
8716,-1486,107,-92
8422,-2105,25,-114
8822,-454,86,-94
8931,-2040,44,-86
8655,-1171,69,-102
8268,-1385,70,-89
8869,-1522
SCAN 14 - Right to Left
,19,-112
8393,-1394,125,-114
7989,-411,67,-84
8623,-366,52,-71
8126,-878,110,-102
8027,677,86,-70
8385,981,114,-88
8883,-78,64,-42
7868,2452,184,-73
7871,137,92,-106
8191,2234,140,-42
8068,1,56,-78
8469,3849,137,-38
8084,-316,74,-111
8893,3089,154,-27
8931,-1019,60,-75
8561,3673,134,-38
8644,-1149,70,-69
7969,2848,132,-35
8587,-454,67,-86
8763,2700,116,-45
8025,411,117,-83
7663,2110,137,-52
8648,1312,109,-85
8496,415,117,-87
8424,983,98,-55
8343,206,81,-97
8043,3274,100,-28
8662,-1388,90,-97
8141,2848,118,-25
7581,484,64,-83
7952,249,126,-66
8809,1459,136,-30
7847,2344,148,-45
8893,675,137,-63
7205,3505,140,-23
8235,-2003,43,-95
8150,3797,126,-2
8065,-1148,68,-78
8204,3330,149,-31
8039,91,71,-97
7574,37,96,-85
7826,1797,129,-33
8414,905,104,-92
8115,1534,116,-99
8253,1487,103,-67
8466,514,111,-89
8289,1959,129,-63
7594,1399,114,-19
7745,2484,140,-58
7190,310,92,-65
8227,2413,164,-23
8295,-345,117,-89
7867,2268,65,-65
8123,1574,95,-59
7558,1721,140,-35
8540,-427,135,-106
8159,2429,113,-91
8574,665,117,-57
8557,10,80,-76
3388,1753,116,-30
8030,1255,149,-38
7882,1599,88,-35
8834,2097,142,-10
7587,56,96,-91
7873,1446,138,-69
8182,1393,106,-26
8071,886,88,-34
8134,1306,116,-55
8088,1263,114,-52
8342,1692,119,-42
8360,436,92,-72
8356,182,119,-57
6998,1389,123,-72
8511,927,70,-61
8449,1234,108,-45
8423,1185,117,-27
8416,1240,99,-44
7999,1126,113,-72
7501,1183,111,-57
8357,910,101,-61
8494,1147,-87,-29
8214,1395,20,-53
8171,1233,123,-68
8333,1106,48,-64
7523,1026,100,-28
8080,915,85,-67
8078,1360,113,-66
7789,1036,113,-14
7719,1501,102,-35
7786,1312,125,-26
8313,1555,141,-84
8576,1000,83,-71
8039,1445,80,-18
7739,800,108,-81
7544,1278,104,-46
8343,1222,84,-66
8030,955,122,-53
8111,1000,67,-53
7780,765,86,-69
2610,1391,91,-64
8154,906,165,-36
7403,1705,73,-41
7677,2176,10,-35
8227,1427,92,-47
8509,1788,128,-28
8329,863,64,-47
8148,1005,92,-95
8173,1198,121,-40
8210,1138,120,-84
8547,1096,142,-88
8398,1292,94,-34
7806,1153,108,-79
8582,1277,124,-49
8267,915,79,-25
8055,1426,111,-77
8401,1925,162,-32
8546,1052,99,-62
9021,1776,84,-76
8127,1004,118,-87
8111,1279,91,-40
8627,1292,124,-45
8015,1072,95,-43
7669,832,103,-81
8361,1168,110,-40
8347,1191,104,-48
7950,1285,133,-38
7889,1528,89,-1
8378,1046,99,-76
8392,1157,104,-70
7906,1532,85,-25
8525,1455,87,-66
8224,977,123,-48
8191,1037,105,-69
8026,1460,82,-50
8747,665,155,-70
8215,1216,66,-48
7807,1290,108,-25
7777,1069,112,-62
8080,1142,112,-49
8277,1608,94,-38
8517,1139,143,-57
8881,1443,50,-51
8502,959,103,-62
8717,997,107,-30
8394,1582,80,-53
8752,782,89,-69
8825,1292,117,-60
9132,1112,134,-97
9017,1007,81,-54
8832,1300,111,-86
8853,1157,134,-74
8959,2017,100,-18
8923,939,132,-85
9157,1087,96,-43
9022,1086,103,-40
8431,1282,133,-74
8708,972,115,-70
8758,1970,104,-54
8661,294,388,-103
8746,1482,93,-49
9254,1175,7,-56

SCAN 15 - Left to Right
8836,1362,134,-44
8697,984,87,-68
8718,211,94,-60
8434,89,113,-82
9077,-16,96,-35
8302,-456,113,-85
8461,-188,54,-112
9045,-2538,27,-183
8803,-758,77,-90
8651,-2875,38,-123
8587,-127,93,-43
9106,-3216,58,-120
9082,-189,61,-93
8603,-1830,27,-123
9120,15,97,-104
8444,-3804,17,-219
8510,915,130,-68
8197,-1279,88,-95
8639,-2400,92,-148
8377,-940,57,-92
8285,-560,70,-81
7774,-2534,69,-173
8058,-1729,36,-94
8994,-2642,73,-171
8588,660,141,-59
8354,-2238,67,-70
8773,-2253,55,-128
8664,-958,126,-69
8497,-1349,70,-106
8709,-2176,26,-134
8297,-1489,-691,-130
8736,-1126,142,-93
8188,-2983,56,-100
8375,115,94,-95
8111,-2612,52,-133
7984,-659,100,-134
8460,-443,81,-79
8155,-2091,74,-106
8160,-2000,82,-104
7999,-715,93,-100
8216,-3077,82,-168
8095,621,112,-84
8091,-2370,65,-143
8281,-2378,63,-134
8012,92,116,-109
8492,-1366,66,-122
754,-1141,64,-111
7925,-1511,81,-83
7789,-1761,52,-143
7736,-2309,65,-175
8027,-1084,60,-106
8231,-1446,91,-123
8087,-1656,95,-128
7765,-1410,96,-103
8340,-1545,85,-144
7468,-1329,39,-103
7750,-1104,64,-61
8070,-1790,62,-87
8559,-1486,54,-112
7971,-2071,35,-108
7917,-1614,63,-105
7780,-1908,88,-67
7283,-1563,55,-132
8055,-1999,92,-119
7951,-1130,89,-86
7963,-1166,66,-103
8653,-1628,86,-102
8176,-1492,52,-101
8019,-1242,53,-145
7946,-1069,75,-126
7906,-1223,62,-101
7964,-1402,45,-119
5763,-1671,46,-104
7831,-1467,66,-123
7736,-1231,57,-86
7670,-1127,86,-106
8142,-1535,65,-93
7770,-1321,71,-83
8398,-1708,92,-108
8005,-1112,30,-63
8123,-1268,55,-77
7721,-1210,80,-87
8053,-1668,48,-96
7719,-1614,79,-102
7775,-882,69,-98
7857,-1794,46,-147
7431,-1492,60,-111
7937,-1524,23,-122
8415,-1026,78,-95
7527,-1676,62,-92
7455,-2008,52,-120
8329,-1515,66,-101
7327,-1350,77,-89
7466,-1464,75,-124
8138,-1526,67,-122
7796,-1979,36,-136
7804,-1520,91,-95
7790,-1352,50,-107
7276,-1381,57,-112
8353,-1527,94,-123
3984,-1545,61,-104
8653,-1410,57,-77
8564,-1837,108,-159
7365,-2210,86,-107
8132,-856,91,-86
8265,-1929,65,-100
7798,-1180,79,-124
8115,-1592,72,-105
7489,-2068,93,-88
7572,-1038,101,-113
7320,-1540,73,-117
8198,-1492,52,-122
8185,-1203,96,-63
7691,-1812,69,-121
8246,-1295,67,-130
7621,-1746,68,-135
7906,-1126,62,-90
7927,-1912,56,-108
8254,-1064,88,-140
8254,-1772,108,-78
8374,-1491,60,-135
8024,-1227,79,-124
7758,-2233,93,-107
8207,-1063,55,-87
7906,-1612,87,-86
7972,-1526,79,-96
8603,-1351,64,-91
7619,-1930,275,-123
7531,-981,83,-130
7734,-2211,79,-166
7848,-523,102,-82
8542,-1958,52,-119
7471,-1857,108,-86
8070,-1202,61,-75
8019,-1547,59,-126
7951,-1364,105,-128
8439,-1655,34,-60
8301,-1852,75,-88
8419,-1265,117,-113
8016,-1197,45,-96
7740,-1257,88,-132
8136,-1971,34,-97
7957,-1063,73,-95
8734,-1590,93,-113
7753,-1857,40,-98
8726,-1319,76,-105
8328,-1618,58,-124
8069,-1239,38,-118
8384,-1666,87,-123
8749,-1406,86,-97
8271,-1257,88,-104
8116,-1486,81,-108
8246,-1620,120,-130
8511,-1581,39,-136
8809,-107
SCAN 16 - Right to Left
1,94,-105
8204,-1628,33,-136
8320,-466,96,-105
7896,-850,64,-76
8347,330,107,-79
8487,470,99,-70
8055,1673,78,-61
7999,-542,119,-70
8460,3907,155,-46
8512,96,67,-68
8021,2851,134,-40
8419,-56,102,-74
7909,1317,140,-43
8050,2940,107,-50
8327,-1237,17,-77
8061,3550,132,-47
7821,-1866,52,-103
7468,3762,139,-21
8290,-1281,42,-72
8333,971,122,-74
8431,1333,111,-58
8235,2241,142,-29
8549,-757,46,-94
8550,3909,143,-36
7919,-2065,21,-64
8530,4007,151,24
7409,-2384,27,-103
8200,3576,141,-3
8464,1744,58,-107
8370,1932,92,-4
8354,147,91,-112
7723,1136,135,-57
8182,1872,113,-42
7806,439,108,-86
7746,2438,114,-56
8015,442,96,-71
8478,3196,96,21
7931,-438,74,-73
8304,3110,143,-19
7840,-1745,34,-105
7982,1286,107,-85
7834,2061,106,-25
8109,3250,160,-9
8663,-1469,103,-92
7769,3464,120,-36
7712,-1645,64,-66
7903,2397,125,-22
7462,1402,134,-29
7918,-510,72,-57
8014,1781,132,-48
7770,1830,92,-59
8143,401,93,-54
8066,1819,126,-61
8477,1787,125,-28
7788,-222,127,-103
8286,2174,124,-24
7943,582,92,-55
8223,1006,106,-82
7803,1791,104,-45
8090,1054,136,-103
7331,2219,142,-65
8079,2003,105,-96
7978,-205,106,-84
8100,1760,110,-61
7779,1108,94,-44
6902,1278,107,-33
8128,1025,124,-47
7332,1100,69,-53
7407,1383,116,-25
8128,1286,111,-64
6806,1876,86,1
8178,937,96,-50
7434,578,145,-84
7988,1208,123,-59
7769,1159,132,-91
8023,1185,112,-68
7023,1259,93,-47
7857,1258,80,-7
